_step,critic/scores/stem_web/std,critic/scores/codegen__taco/min,response_length/codegen__livecodebench/clip_ratio,critic/scores/codegen__leetcode2k/mean,response_length/simulation__barc/min,response_length/math__merged_deduped_dapo_or1_dataset/min,response_length/codegen__primeintellect/mean,critic/scores/stem_web/mean,response_length/simulation__codeio/mean,critic/rewards/max,response_length/codegen__livecodebench/min,critic/scores/table__multihier/mean,response_length/stem_web/max,response_length/codegen__taco/clip_ratio,response_length/math__deepscaler_preview/min,response_length/simulation__arcagi1/mean,response_length/codegen__taco/mean,response_length/codegen__livecodebench/max,response_length/stem_web/clip_ratio,critic/scores/table__hitab/min,critic/scores/simulation__arcagi1/min,response_length/codegen__leetcode2k/max,response_length/math__deepscaler_preview/clip_ratio,critic/scores/table__multihier/max,critic/scores/codegen__primeintellect/min,critic/scores/simulation__arcagi2/max,critic/scores/logic__zebra_puzzle_dataset/min,response_length/logic__zebra_puzzle_dataset/clip_ratio,critic/scores/logic__zebra_puzzle_dataset/std,critic/scores/stem_web/max,response_length/stem_web/mean,response_length/math__merged_deduped_dapo_or1_dataset/mean,critic/scores/math__merged_deduped_dapo_or1_dataset/min,response_length/simulation__arcagi1/min,response_length/table__hitab/mean,critic/scores/math__deepscaler_preview/std,critic/scores/codegen__taco/mean,critic/scores/codegen__leetcode2k/max,response_length/logic__ordering_puzzle_dataset/clip_ratio,response_length/codegen__livecodebench/mean,critic/scores/simulation__barc/min,critic/scores/codegen__primeintellect/std,response_length/simulation__arcagi2/max,response_length/logic__ordering_puzzle_dataset/mean,critic/scores/stem_web/min,response_length/mean,response_length/table__multihier/mean,critic/scores/simulation__barc/mean,response_length/simulation__barc/max,critic/scores/math__merged_deduped_dapo_or1_dataset/max,critic/rewards/mean,critic/scores/math__deepscaler_preview/mean,response_length/logic__graph_logical_dataset/mean,critic/scores/logic__graph_logical_dataset/min,critic/scores/logic__zebra_puzzle_dataset/mean,response_length/codegen__leetcode2k/min,critic/scores/logic__graph_logical_dataset/max,critic/scores/table__multihier/min,critic/scores/codegen__primeintellect/max,response_length/simulation__codeio/clip_ratio,critic/scores/simulation__arcagi2/std,response_length/simulation__arcagi1/max,critic/scores/simulation__barc/std,critic/scores/logic__ordering_puzzle_dataset/std,response_length/logic__zebra_puzzle_dataset/min,critic/scores/codegen__livecodebench/std,response_length/table__hitab/max,response_length/simulation__barc/clip_ratio,critic/scores/codegen__taco/max,critic/scores/codegen__leetcode2k/min,critic/scores/table__hitab/mean,critic/scores/logic__ordering_puzzle_dataset/mean,critic/scores/simulation__codeio/mean,response_length/logic__graph_logical_dataset/clip_ratio,response_length/simulation__barc/mean,response_length/table__multihier/min,response_length/codegen__leetcode2k/mean,response_length/simulation__arcagi2/mean,response_length/simulation__codeio/min,response_length/simulation__codeio/max,critic/rewards/min,response_length/logic__zebra_puzzle_dataset/max,critic/scores/codegen__livecodebench/max,critic/scores/codegen__taco/std,critic/scores/codegen__livecodebench/min,critic/scores/math__deepscaler_preview/min,response_length/simulation__arcagi2/clip_ratio,response_length/codegen__leetcode2k/clip_ratio,response_length/table__multihier/max,critic/scores/simulation__arcagi1/std,response_length/math__merged_deduped_dapo_or1_dataset/clip_ratio,response_length/codegen__taco/max,response_length/min,response_length/logic__ordering_puzzle_dataset/min,critic/scores/codegen__leetcode2k/std,critic/scores/math__merged_deduped_dapo_or1_dataset/std,critic/scores/math__merged_deduped_dapo_or1_dataset/mean,response_length/logic__zebra_puzzle_dataset/mean,critic/scores/table__hitab/std,critic/scores/table__multihier/std,response_length/table__hitab/clip_ratio,response_length/logic__graph_logical_dataset/max,response_length/simulation__arcagi2/min,response_length/simulation__arcagi1/clip_ratio,critic/scores/simulation__arcagi1/max,response_length/codegen__taco/min,critic/scores/simulation__arcagi2/min,response_length/logic__ordering_puzzle_dataset/max,critic/scores/simulation__arcagi2/mean,response_length/stem_web/min,response_length/table__multihier/clip_ratio,critic/scores/simulation__codeio/min,critic/scores/codegen__primeintellect/mean,critic/scores/logic__graph_logical_dataset/std,response_length/math__deepscaler_preview/max,response_length/clip_ratio,response_length/codegen__primeintellect/clip_ratio,critic/scores/logic__ordering_puzzle_dataset/min,response_length/logic__graph_logical_dataset/min,critic/scores/simulation__arcagi1/mean,critic/scores/logic__graph_logical_dataset/mean,response_length/math__merged_deduped_dapo_or1_dataset/max,critic/scores/simulation__codeio/std,critic/scores/math__deepscaler_preview/max,critic/scores/codegen__livecodebench/mean,critic/scores/logic__zebra_puzzle_dataset/max,response_length/max,critic/scores/simulation__codeio/max,response_length/math__deepscaler_preview/mean,critic/scores/simulation__barc/max,critic/scores/table__hitab/max,response_length/table__hitab/min,critic/scores/logic__ordering_puzzle_dataset/max,response_length/codegen__primeintellect/min,response_length/codegen__primeintellect/max,run_id,run_created_at,run_name
108,0.4827616810798645,0,0.0,0.6302083134651184,69,326,374.1129150390625,0.3690878450870514,643.3177490234375,1,263,0.71484375,8192,0.0,267,480.5625,314.6859436035156,496,0.005067567341029644,0,0,664,0.012019230984151363,1,0,1,0.0,0.0026041667442768812,0.2016032636165619,1,1241.24658203125,1509.05810546875,0,136,153.1110076904297,0.4834374487400055,0.4546875059604645,1,0.0,392.4375,0,0.49932751059532166,2914,512.657470703125,0,716.9449462890625,251.33203125,0.27250000834465027,8192,1,0.4804121255874634,0.3701923191547394,640.1830444335938,0,0.6706672310829163,221,1,0,1,0.014473684132099152,0.47639307379722595,1305,0.44580331444740295,0.4899938702583313,230,0.0,6257,0.0024999999441206455,1,0,0.861940324306488,0.39750000834465027,0.5065789222717285,0.0491071417927742,438.510009765625,64,364.7135314941406,393.1875,97,8192,0,8192,0,0.49833202362060547,0,0,0.0,0,522,0.0,0.025219298899173737,1798,51,224,0.484010249376297,0.41474029421806335,0.22039473056793213,880.9661254882812,0.34512364864349365,0.4523732364177704,0.0,8192,85,0.0,0,121,0,1107,0.3333333432674408,357,0.0,0,0.4657258093357086,0.4828082323074341,8192,0.0084228515625,0.0,0,84,0.0,0.3660714328289032,8192,0.5001212358474731,1,0.0,1.0,8192,1,1108.951904296875,1,1,51,1,141,966,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
109,0.49276283383369446,0,0.0,0.6805555820465088,121,157,386.7481994628906,0.41394928097724915,649.2734985351562,1,181,0.7020833492279053,8192,0.0,191,435.375,357.2180480957031,575,0.0009057971183210611,0,0,815,0.02857142873108387,1,0,0,0.2142857164144516,0.0,0.21384739875793457,1,1098.9755859375,1200.702880859375,0,109,155.41595458984375,0.49272435903549194,0.5069444179534912,1,0.0,303.921875,0,0.497566282749176,1124,545.7073974609375,0,710.1019287109375,293.6479187011719,0.3677884638309479,8192,1,0.5147077441215515,0.4124999940395355,1613.753662109375,0,0.6802186965942383,278,1,0,1,0.01075268816202879,0.0,691,0.4827840030193329,0.4999028742313385,425,0.4364357888698578,8192,0.004807692486792803,1,0,0.8933189511299133,0.47159090638160706,0.5477150678634644,0.1617647111415863,480.03607177734375,67,469.3680419921875,628.0,108,8192,0,3468,1,0.500299334526062,0,0,0.0,0,2260,0.0,0.016509434208273888,5836,61,181,0.46788883209228516,0.45780351758003235,0.2983490526676178,891.6634521484375,0.3088737428188324,0.4578198194503784,0.0010775862028822303,8192,359,0.0,0,91,0,1286,0.0,161,0.0,0,0.4464285671710968,0.487734854221344,8192,0.011474609375,0.0,0,97,0.0,0.3860294222831726,8192,0.49788540601730347,1,0.25,1.0,8192,1,1304.1517333984375,1,1,61,1,143,826,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
110,0.500106692314148,0,0.0,0.6590909361839294,86,165,392.4166564941406,0.509036123752594,592.2545166015625,1,169,0.6988636255264282,6890,0.0,216,639.828125,339.0711669921875,590,0.0,0,0,938,0.03030303120613098,1,0,0,0.3333333432674408,0.0,0.21884757280349731,1,1199.7205810546875,1417.370849609375,0,71,184.89700317382812,0.4683924615383148,0.4704861044883728,1,0.0,354.82501220703125,0,0.5002434849739075,874,460.4437561035156,0,733.247314453125,266.38067626953125,0.4136904776096344,2183,1,0.5035998821258545,0.3238636255264282,1013.7468872070312,0,0.7672945261001587,206,1,0,1,0.010542168281972408,0.0,1341,0.49322885274887085,0.4982728660106659,235,0.49298882484436035,8192,0.0,1,0,0.8987675905227661,0.44999998807907104,0.47364458441734314,0.08124999701976776,372.47320556640625,95,409.0852355957031,252.6875,110,8192,0,2066,1,0.49956199526786804,0,0,0.0,0,1502,0.0,0.033811476081609726,1603,57,201,0.4753672480583191,0.42269453406333923,0.2325819730758667,741.888916015625,0.30176904797554016,0.4594048857688904,0.0026408450212329626,8192,82,0.0,0,115,0,867,0.0,265,0.0,0,0.4833333194255829,0.4575965404510498,8192,0.01123046875,0.0,0,119,0.0,0.296875,8192,0.4994930028915405,1,0.6000000238418579,1.0,8192,1,1323.8712158203125,1,1,57,1,86,886,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
114,0.4934443235397339,0,0.0,0.9624999761581421,67,98,350.4375,0.41826921701431274,581.62255859375,1,171,0.7916666865348816,8192,0.0,162,567.0416870117188,349.45587158203125,702,0.0034340659622102976,0,0,865,0.0035714285913854837,1,0,1,0.0,0.0,0.20944078266620636,1,1189.044677734375,1089.6529541015625,0,89,155.24386596679688,0.5004438161849976,0.4779411852359772,1,0.0,392.5833435058594,0,0.49960073828697205,759,554.422607421875,0,717.7061767578125,260.0297546386719,0.1666666716337204,2143,1,0.4918333888053894,0.4982142746448517,1644.769775390625,0,0.7174327373504639,206,1,0,1,0.00904605258256197,0.3965577781200409,1817,0.3731100857257843,0.48975828289985657,290,0.5048523545265198,509,0.0,1,0,0.9166666865348816,0.3958333432674408,0.44078946113586426,0.16447368264198303,400.0138854980469,139,429.1625061035156,274.53125,85,8192,0,7214,1,0.4999729096889496,0,0,0.0,0,644,0.0,0.015625,818,58,154,0.1911821961402893,0.4689692556858063,0.3258928656578064,806.7072143554688,0.2765549123287201,0.40672212839126587,0.0,8192,59,0.0,0,136,0,1186,0.1875,162,0.0,0,0.5267857313156128,0.46427664160728455,8192,0.010009765625,0.0,0,86,0.0,0.3125,8192,0.49668601155281067,1,0.5208333134651184,1.0,8192,1,1057.5018310546875,1,1,58,1,107,917,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
115,0.49267667531967163,0,0.0,0.546875,99,276,336.6346130371094,0.41352739930152893,539.890869140625,1,114,0.7350000143051147,8192,0.0,214,1113.5,336.86773681640625,540,0.010273972526192665,0,0,5122,0.02008928544819355,1,0,1,0.0,0.0,0.18549345433712006,1,1200.810791015625,1211.203125,0,540,162.04666137695312,0.4666864275932312,0.38372093439102173,1,0.0,289.32501220703125,0,0.5001928806304932,2014,543.052734375,0,664.439697265625,243.39500427246094,0.31018519401550293,8192,1,0.4861081838607788,0.3191964328289032,1005.2448120117188,0,0.568261981010437,345,1,0,1,0.007042253389954567,0.4166666567325592,1588,0.46310558915138245,0.4900552034378052,301,0.4282360076904297,8192,0.009259259328246117,1,0,0.8617957830429077,0.3984375,0.5387324094772339,0.0859375,498.78472900390625,77,623.171875,490.40625,103,8192,0,6311,1,0.48664504289627075,0,0,0.0,0,641,0.0,0.022836538031697273,775,54,192,0.501733124256134,0.43327316641807556,0.25,925.110595703125,0.3452662229537964,0.44188591837882996,0.0008802816737443209,8192,82,0.0,0,132,0,1204,0.21875,405,0.0,0,0.5144230723381042,0.4907488226890564,8192,0.010498046875,0.0,0,89,0.0,0.4010416567325592,8192,0.4987170994281769,1,0.23749999701976776,1.0,8192,1,1142.9732666015625,1,1,54,1,127,1143,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
117,0.48998382687568665,0,0.0,0.75,69,150,404.63824462890625,0.39957866072654724,657.4050903320312,1,279,0.76953125,8192,0.0,188,460.5625,347.0345458984375,530,0.007724719122052193,0,0,793,0.01785714365541935,1,0,1,0.0,0.0,0.20958544313907623,1,1235.9844970703125,1223.794921875,0,231,149.73411560058594,0.49652189016342163,0.4638157784938812,1,0.0,375.0,0,0.4763353765010834,1089,505.950439453125,0,745.5625,292.14453125,0.24632352590560913,8192,1,0.5076252222061157,0.4375,1158.43408203125,0,0.6047573089599609,263,1,0,1,0.01774691417813301,0.47639307379722595,781,0.4316633939743042,0.5005396604537964,395,0.4472135901451111,1093,0.011029412038624287,1,0,0.8644067645072937,0.5,0.5270061492919922,0.1076388880610466,589.003662109375,79,420.3125,421.5625,121,8192,0,4496,1,0.49909958243370056,0,0,0.0,0,8192,0.0,0.03179824724793434,821,64,193,0.43574467301368713,0.48809659481048584,0.390350878238678,978.8928833007812,0.3425375819206238,0.42154476046562195,0.0,8192,78,0.0,0,138,0,1120,0.3333333432674408,283,0.001953125,0,0.34659090638160706,0.4913104772567749,8192,0.01318359375,0.0,0,80,0.0,0.4027777910232544,8192,0.49946287274360657,1,0.25,1.0,8192,1,1158.6339111328125,1,1,64,1,159,1037,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
119,0.4897412955760956,0,0.0,0.949999988079071,112,177,332.9712829589844,0.39834338426589966,727.091796875,1,184,0.5735294222831726,8192,0.0,278,592.5625,331.53424072265625,492,0.00978915672749281,0,0,543,0.02901785634458065,1,0,0,0.0,0.0059523810632526875,0.22101695835590363,1,1242.9420166015625,1239.635986328125,0,255,155.7552947998047,0.4675469994544983,0.4925595223903656,1,0.0,326.21875,0,0.4882081151008606,1208,509.21875,0,755.8037109375,313.5551452636719,0.16826923191547394,8192,1,0.4847852885723114,0.3214285671710968,1137.6676025390625,0,0.5844079256057739,290,1,0,1,0.025390625,0.0,1031,0.37455564737319946,0.4713999032974243,348,0.507007360458374,8192,0.014423076994717121,1,0,0.9046609997749329,0.668749988079071,0.5533854365348816,0.10227272659540176,546.7620239257812,182,397.20001220703125,577.625,107,8192,0,8192,1,0.5003170371055603,0,0,0.0,0,899,0.0,0.02818627469241619,929,58,191,0.21932001411914825,0.44466274976730347,0.2708333432674408,926.4196166992188,0.2938382625579834,0.49547550082206726,0.0010593220358714461,8192,89,0.0,0,95,0,1274,0.0,317,0.0,0,0.39020270109176636,0.42331525683403015,8192,0.0162353515625,0.0,0,68,0.0,0.23295454680919647,8192,0.49730372428894043,1,0.53125,1.0,8192,1,1312.5267333984375,1,1,58,1,138,4263,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
120,0.497235506772995,0,0.0,1.0,68,277,338.6875,0.44561687111854553,573.625732421875,1,272,0.8822115659713745,8192,0.0,194,469.875,309.76873779296875,394,0.008116883225739002,0,0,396,0.05443548411130905,1,0,0,0.0,0.0,0.2279355823993683,1,1149.5982666015625,1386.370849609375,0,357,172.0079345703125,0.4606325030326843,0.4937500059604645,1,0.0,355.0,0,0.492835134267807,2007,534.8173217773438,0,723.072021484375,276.1586608886719,0.3567708432674408,4295,1,0.5045522451400757,0.30443549156188965,942.8092041015625,0,0.6780968308448792,242,1,0,1,0.009558823890984058,0.0,587,0.47967132925987244,0.4969730079174042,191,0.0,8192,0.0,1,1,0.8214285969734192,0.5600961446762085,0.5198529362678528,0.08223684132099152,344.9453125,123,304.28125,690.3333129882812,103,8192,0,2033,0,0.5003519654273987,0,0,0.0,0,8192,0.5,0.02916666679084301,839,55,197,0.0,0.45804014801979065,0.29895833134651184,823.4479370117188,0.38318315148353577,0.3227456212043762,0.0009920635493472219,8192,251,0.0,1,104,0,7609,0.0,116,0.0024038462433964014,0,0.4131944477558136,0.4462488293647766,8192,0.0128173828125,0.0,0,66,0.625,0.27302631735801697,8192,0.4997894763946533,1,0.0,1.0,8192,1,1571.9173583984375,1,1,55,1,97,715,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
121,0.49785950779914856,0,0.0,0.09375,56,181,306.22296142578125,0.4518072307109833,660.820556640625,1,230,0.7980769276618958,8192,0.0011574074160307646,222,323.0625,337.5845031738281,398,0.0030120480805635452,0,0,601,0.025462962687015533,1,0,1,0.0,0.0029761905316263437,0.1928769201040268,1,1147.403564453125,1799.690673828125,0,222,159.8225860595703,0.48283571004867554,0.45949074625968933,1,0.0,318.53125,0,0.5001914501190186,1789,522.43359375,0,772.618408203125,236.2764434814453,0.42916667461395264,8192,1,0.49515002965927124,0.3680555522441864,1369.048583984375,0,0.6347289681434631,388,1,0,1,0.015178571455180645,0.4399413466453552,1156,0.49547359347343445,0.48884618282318115,399,0.5080004930496216,8192,0.0020833334419876337,1,0,0.8891128897666931,0.390625,0.45446428656578064,0.1354166716337204,422.3979187011719,95,478.875,494.34375,139,8192,0,8192,1,0.49864494800567627,0,0,0.0,0,1065,0.4825586974620819,0.07187499850988388,8192,56,196,0.2961445748806,0.4350285828113556,0.25312501192092896,895.1190185546875,0.3141506612300873,0.4019184708595276,0.0010080644860863686,8192,210,0.0,1,117,0,1119,0.25,173,0.0,0,0.48479729890823364,0.46431922912597656,8192,0.017578125,0.0,0,88,0.34375,0.3125,8192,0.49814462661743164,1,0.5,1.0,8192,1,1214.6064453125,1,1,65,1,111,802,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
122,0.4833548963069916,0,0.0,0.4937500059604645,83,306,348.22857666015625,0.37140804529190063,595.28125,1,199,0.532608687877655,8192,0.0,154,587.0625,287.07244873046875,341,0.008620689623057842,0,0,1141,0.011029412038624287,1,0,1,0.3333333432674408,0.0,0.15504015982151031,1,1217.1802978515625,1325.65869140625,0,198,155.7517547607422,0.4764362871646881,0.5994318127632141,1,0.002016128972172737,225.8125,0,0.4917411506175995,699,505.0826721191406,0,694.4439697265625,269.5543518066406,0.300595223903656,4228,1,0.4794003367424011,0.34558823704719543,1789.85546875,0,0.6573554873466492,247,1,0,1,0.016715116798877716,0.36596253514289856,8192,0.45920073986053467,0.500012218952179,398,0.0,8192,0.0,1,0,0.845950722694397,0.47782257199287415,0.46293604373931885,0.18359375,405.4375,109,453.41876220703125,394.3125,122,8192,0,1817,1,0.4903619885444641,1,0,0.0,0,2148,0.2961445748806,0.023749999701976776,772,65,151,0.501530647277832,0.4258173406124115,0.23749999701976776,817.4910888671875,0.3611550033092499,0.4996148347854614,0.0008802816737443209,8192,188,0.03125,1,115,0,8192,0.15625,315,0.0,0,0.40714284777641296,0.43157756328582764,8192,0.01318359375,0.0017857142956927419,0,81,0.90625,0.24609375,8192,0.4988056421279907,1,1.0,1.0,8192,1,1078.8529052734375,1,1,65,1,152,8192,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
125,0.4930190443992615,0,0.0,0.5546875,159,291,362.54315185546875,0.41584157943725586,840.9609375,1,182,0.7527173757553101,8192,0.0016025641234591603,216,431.84375,376.2884521484375,331,0.011757425963878632,0,0,866,0.0513392873108387,1,0,1,0.25,0.0,0.18518014252185822,1,1257.633056640625,1154.1673583984375,0,62,141.94737243652344,0.4593527019023895,0.33493590354919434,1,0.0,283.265625,0,0.49780407547950745,1242,527.4375,0,786.2041015625,261.4972839355469,0.23749999701976776,1536,1,0.4813959002494812,0.3013392984867096,1205.957275390625,0,0.6211831569671631,180,1,0,1,0.02604166604578495,0.4472135901451111,2200,0.4268872141838074,0.49639010429382324,377,0.5,8192,0.0,1,0,0.8804824352264404,0.4348958432674408,0.5564236044883728,0.11184210330247879,313.4375,93,442.890625,393.875,126,8192,0,2358,1,0.472346693277359,0,0,0.0,0,802,0.0,0.027542373165488243,8192,58,169,0.4989531338214874,0.44535166025161743,0.27224576473236084,905.6793212890625,0.3245745003223419,0.43201979994773865,0.0010964912362396717,8192,113,0.0,0,117,0,1289,0.75,149,0.0,0,0.449404776096344,0.46427664160728455,8192,0.0164794921875,0.0014880952658131719,0,77,0.0,0.3125,8192,0.49702194333076477,1,0.5625,1.0,8192,1,1335.4486083984375,1,1,58,1,114,8192,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
126,0.4961720108985901,0,0.0,0.762499988079071,93,293,463.66015625,0.4367283880710602,522.6680908203125,1,149,0.5868055820465088,8192,0.0016447368543595076,199,873.375,315.65789794921875,682,0.004629629664123058,0,0,625,0.04821428656578064,1,0,1,0.0,0.0,0.18615159392356873,1,1096.508544921875,1359.09765625,0,367,136.0635528564453,0.49334636330604553,0.5032894611358643,1,0.005434782709926367,340.6875,0,0.5004889965057373,1067,583.9837036132812,0,724.27099609375,230.32986450195312,0.25,8192,1,0.5086892247200012,0.41607141494750977,1246.388427734375,0,0.7535189390182495,230,1,0,1,0.004310344811528921,0.39236128330230713,1355,0.43357762694358826,0.4996148347854614,312,0.5037065148353577,507,0.0026041667442768812,1,0,0.9438559412956238,0.46739131212234497,0.545976996421814,0.125,342.9479064941406,89,358.7124938964844,491.4479064941406,103,8192,0,1468,1,0.5004008412361145,0,0,0.0,0,445,0.0,0.0400390625,8192,64,282,0.4282360076904297,0.44443923234939575,0.2705078125,743.8125,0.2303217500448227,0.49326425790786743,0.0,8192,86,0.0,0,108,0,8192,0.1875,159,0.0,0,0.5,0.47747132182121277,8192,0.014404296875,0.01171875,0,81,0.0,0.3482142984867096,8192,0.49806055426597595,1,0.484375,1.0,8192,1,1395.403564453125,1,1,64,1,117,8192,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
128,0.4754711091518402,0,0.0,0.375,80,310,295.0828552246094,0.3448033630847931,544.1895141601562,1,320,0.601190447807312,8192,0.0014534883666783571,175,433.875,352.81103515625,504,0.004915730562061071,0,0,823,0.04296875,1,0,1,0.30000001192092896,0.0,0.20676539838314056,1,1176.5140380859375,1447.361083984375,0,127,154.74871826171875,0.4888018071651459,0.4258720874786377,1,0.0024038462433964014,387.3125,0,0.4998878538608551,946,514.7476196289062,0,730.7203369140625,272.3035583496094,0.3267045319080353,8192,1,0.47097742557525635,0.392578125,851.6492919921875,0,0.5890451669692993,245,1,0,1,0.009510869160294533,0.14433756470680237,859,0.46967580914497375,0.4834374487400055,519,0.0,8192,0.005681818351149559,1,0,0.8137755393981934,0.629807710647583,0.567255437374115,0.0763888880610466,455.1988525390625,124,369.6770935058594,394.4166564941406,94,8192,0,2012,0,0.4948342740535736,0,0,0.0,0,533,0.1767766922712326,0.05092592537403107,8192,61,182,0.4866642653942108,0.44642210006713867,0.2743055522441864,992.9749755859375,0.3895362317562103,0.49038371443748474,0.0025510203558951616,8192,181,0.0,1,94,0,8192,0.02083333395421505,299,0.0,0,0.4781976640224457,0.4955156147480011,8192,0.0140380859375,0.0,0,73,0.03125,0.4270833432674408,8192,0.49562445282936096,1,0.0,1.0,8192,1,1447.958984375,1,1,61,1,120,877,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
129,0.4944206476211548,0,0.0,0.8802083134651184,133,230,325.68438720703125,0.42450493574142456,781.03125,1,233,0.7427884340286255,8192,0.0,214,451.71875,334.9801025390625,542,0.010519801639020443,0,0,622,0.0223214291036129,1,0,1,0.25999999046325684,0.0,0.19462071359157562,1,1182.4635009765625,1305.623046875,0,98,164.5264129638672,0.4966052174568176,0.46164771914482117,1,0.0,363.90625,0,0.4893457293510437,755,543.8148803710938,0,761.3314208984375,304.2019348144531,0.1796875,4190,1,0.5150268077850342,0.4330357015132904,1532.4044189453125,0,0.6322892308235168,166,1,0,1,0.028846153989434242,0.420013427734375,1336,0.38467901945114136,0.48765459656715393,312,0.507007360458374,8192,0.0,1,0,0.9278169274330139,0.38701921701431274,0.5080128312110901,0.15441176295280457,586.90625,78,376.9479064941406,375.6875,110,8192,0,2039,1,0.49888136982917786,0,0,0.0,0,8192,0.1767766922712326,0.0376984141767025,1255,59,294,0.32556670904159546,0.45103123784065247,0.283730149269104,849.4895629882812,0.2589048147201538,0.4376232922077179,0.0008802816737443209,8192,84,0.0,1,129,0,1014,0.21875,96,0.0072115384973585606,0,0.39375001192092896,0.4978655278682709,8192,0.017333984375,0.0,0,93,0.03125,0.44485294818878174,8192,0.5001361966133118,1,0.46875,1.0,8192,1,1041.2410888671875,1,1,59,1,135,807,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
130,0.5001407861709595,0,0.0,0.7083333134651184,93,201,322.0716857910156,0.4954896867275238,656.8834228515625,1,368,0.6424999833106995,8192,0.0,216,304.625,341.28125,622,0.009020618163049221,0,0,600,0.029296875,1,0,1,0.0,0.008333333767950535,0.22832022607326508,1,1200.948486328125,1385.53173828125,0,188,166.53558349609375,0.4814152419567108,0.6059027910232544,1,0.0,484.78125,0,0.49896639585494995,659,571.7670288085938,0,785.8798828125,238.95249938964844,0.49671053886413574,8192,1,0.5091038942337036,0.36328125,1728.482177734375,0,0.6440790891647339,217,1,0,1,0.010135134682059288,0.0,889,0.5008135437965393,0.4895220994949341,272,0.3965577781200409,8192,0.00657894741743803,1,0,0.8836538195610046,0.3948863744735718,0.5033783912658691,0.1741071492433548,503.8914489746094,66,409.4479064941406,276.8125,114,8192,0,8192,1,0.48908063769340515,0,0,0.0,0,988,0.0,0.03804347664117813,886,61,195,0.4569156765937805,0.43162792921066284,0.24728260934352875,883.7291870117188,0.32079383730888367,0.4798639714717865,0.000961538462433964,8192,99,0.0,0,137,1,1431,1.0,280,0.0,0,0.46139705181121826,0.3680897653102875,8192,0.0155029296875,0.0,0,126,0.0,0.1607142835855484,8192,0.5001998543739319,1,0.1875,1.0,8192,1,1188.033203125,1,1,61,1,98,925,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
131,0.49762657284736633,0,0.0,0.6328125,97,269,393.0928649902344,0.44936707615852356,804.1262817382812,1,281,0.7149999737739563,8192,0.0,174,733.6875,323.6908874511719,625,0.006329114083200693,0,0,744,0.02445652149617672,1,0,1,0.0,0.004464285913854837,0.22935424745082855,1,1188.588623046875,1286.704833984375,0,127,183.52822875976562,0.4893048107624054,0.6182432174682617,1,0.0,389.4791564941406,0,0.49652189016342163,1213,477.2257995605469,0,716.0997314453125,273.99749755859375,0.3695652186870575,8192,1,0.5492346286773682,0.39402174949645996,857.8333129882812,0,0.680043637752533,244,1,0,1,0.0357142873108387,0.20194093883037567,8192,0.4833441972732544,0.49219635128974915,251,0.49822378158569336,970,0.005434782709926367,1,0,0.882056474685669,0.5907257795333862,0.5752550959587097,0.0773809552192688,474.1793518066406,120,482.3046875,643.5,101,8192,0,8192,1,0.48622822761535645,0,0,0.0,0,909,0.4490928649902344,0.03989361599087715,1292,56,197,0.4839322865009308,0.47326308488845825,0.33776596188545227,849.5446166992188,0.3227039575576782,0.45197978615760803,0.0,8192,282,0.02083333395421505,1,129,0,966,0.0416666679084301,290,0.0,0,0.4375,0.49874576926231384,8192,0.0162353515625,0.0,0,82,0.2708333432674408,0.4553571343421936,8192,0.49446192383766174,1,0.5833333134651184,1.0,8192,1,1075.4293212890625,1,1,56,1,147,6021,jz8lbvjz,2025-05-14T03:15:19Z,70459-zhoujun-mix-guru18k-models--Qwen--Qwen2.5-7B-think
